UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s971302127,53848,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;"">&nbsp; <span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">The number of chromosome in human cell is 46. What is the number of chromosome in S phase (replication phase?</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">92 </span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302129,53848,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;"">&nbsp; <span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">The number of chromosome in human cell is 46. What is the number of chromosome in S phase (replication phase?</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">92 </span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302501,53848,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;"">&nbsp; <span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">The number of chromosome in human cell is 46. What is the number of chromosome in S phase (replication phase?</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">92 </span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
t13160,53848,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;"">&nbsp; <span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">The number of chromosome in human cell is 46. What is the number of chromosome in S phase (replication phase?</span></p>  ",0,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">92 </span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s951302123,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s961302126,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302101,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302102,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302105,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302107,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302108,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302109,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302113,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302114,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302117,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302122,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302123,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302124,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302125,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302127,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302129,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302501,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
t13160,53851,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Select the correct form of word to fill the blank: Mitosis allows organism to grow by&hellip;&hellip;new cells.</span></p>  ",0,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">forming</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s951302123,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s961302126,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302101,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302102,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302105,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302107,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302108,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302109,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302113,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302114,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302117,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302122,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302123,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302124,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302125,53855,"<p style=""text-align: left;"">متون تخصصی 1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of furrow, puckering, contribute, heal, fade in Persian, respectively?</span></p>  ",100,"<p dir=""RTL"">شیار٬ چروک شدگی٬ مشارکت٬ بهبود٬ کمرنگ</p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
